frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
4,161567.218414,57447.000000,161567.218414,57447.000000,161567.218414,57447.000000,161567.218414,57447.000000,161567.218414,57447.000000,161567.218414,57447.000000
32768,190310.612605,57950.000000,190310.612605,57950.000000,190310.612605,57950.000000,190310.612605,57950.000000,190310.612605,57950.000000,190310.612605,57950.000000
16,207554.079124,103233.000000,207554.079124,103233.000000,207554.079124,103233.000000,207554.079124,103233.000000,207554.079124,103233.000000,207554.079124,103233.000000
2,114646.354203,46793.000000,114646.354203,46793.000000,114646.354203,46793.000000,114646.354203,46793.000000,114646.354203,46793.000000,114646.354203,46793.000000
128,176704.277614,80904.000000,176704.277614,80904.000000,176704.277614,80904.000000,176704.277614,80904.000000,176704.277614,80904.000000,176704.277614,80904.000000
1024,187823.395830,132047.000000,187823.395830,132047.000000,187823.395830,132047.000000,187823.395830,132047.000000,187823.395830,132047.000000,187823.395830,132047.000000
512,206080.496984,98976.000000,206080.496984,98976.000000,206080.496984,98976.000000,206080.496984,98976.000000,206080.496984,98976.000000,206080.496984,98976.000000
8192,193105.424064,66136.000000,193105.424064,66136.000000,193105.424064,66136.000000,193105.424064,66136.000000,193105.424064,66136.000000,193105.424064,66136.000000
32,286598.870521,200769.000000,286598.870521,200769.000000,286598.870521,200769.000000,286598.870521,200769.000000,286598.870521,200769.000000,286598.870521,200769.000000
64,304161.738983,223340.000000,304161.738983,223340.000000,304161.738983,223340.000000,304161.738983,223340.000000,304161.738983,223340.000000,304161.738983,223340.000000
256,479241.912663,328764.000000,479241.912663,328764.000000,479241.912663,328764.000000,479241.912663,328764.000000,479241.912663,328764.000000,479241.912663,328764.000000
16384,524649.363472,355635.000000,524649.363472,355635.000000,524649.363472,355635.000000,524649.363472,355635.000000,524649.363472,355635.000000,524649.363472,355635.000000
2048,453540.926115,278924.000000,453540.926115,278924.000000,453540.926115,278924.000000,453540.926115,278924.000000,453540.926115,278924.000000,453540.926115,278924.000000
8,364087.892585,298807.000000,364087.892585,298807.000000,364087.892585,298807.000000,364087.892585,298807.000000,364087.892585,298807.000000,364087.892585,298807.000000
4096,383569.890604,272786.000000,383569.890604,272786.000000,383569.890604,272786.000000,383569.890604,272786.000000,383569.890604,272786.000000,383569.890604,272786.000000
65536,379828.356614,262226.000000,379828.356614,262226.000000,379828.356614,262226.000000,379828.356614,262226.000000,379828.356614,262226.000000,379828.356614,262226.000000
