frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
64,144050.379305,144089.969325,144089.969325,144089.969325,144089.969325,144089.969325
8192,152351.905154,151380.371855,151380.371855,151380.371855,151380.371855,151380.371855
16384,214046.423605,206771.388340,214046.423605,214046.423605,214046.423605,214046.423605
16,161251.979541,157485.643466,161197.014600,161197.014600,161197.014600,161182.029445
65536,757473.230379,757466.428409,757466.428409,757466.428409,757466.428409,757466.428409
512,419406.247823,419406.247823,419406.247823,419406.247823,419406.247823,419406.247823
8,413425.148702,413425.148702,413425.148702,413425.148702,413425.148702,413425.148702
1024,536511.710079,529007.046859,528966.930809,528966.930809,528966.930809,528966.930809
256,438484.622675,438484.622675,438484.622675,438484.622675,438484.622675,438484.622675
4,247753.766692,247753.766692,247753.766692,247753.766692,247753.766692,247753.766692
128,329910.343115,329838.148250,329838.148250,329910.343115,329910.343115,329838.148250
32,260650.105833,260471.134842,260471.134842,260471.134842,260471.134842,260467.717005
2,454688.134679,456077.782765,456077.782765,456077.782765,456077.782765,456077.782765
2048,708874.727168,708874.727168,708874.727168,708874.727168,708874.727168,708874.727168
32768,918205.500849,920768.799207,920768.799207,920768.799207,920768.799207,920768.799207
4096,1104620.288167,1103072.162460,1103072.162460,1103072.162460,1103072.162460,1103072.162460
