frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,175527.596654,175649.152315,175682.301417,175703.091268,176233.229358,227597.797900
4,258843.845407,257271.309345,263051.960202,270297.853319,298499.673541,295336.490939
2,299203.445012,292401.828344,286475.431992,300307.485308,304072.381584,340153.849556
16,431319.655012,433877.083685,424706.833804,443124.526321,459568.071044,488629.187995
32,601368.422309,600019.301265,593742.250942,610327.273607,625188.449841,678757.566726
4096,743024.374124,753217.012662,728423.355261,742728.418456,738257.506730,817463.916260
64,733324.612067,731008.533432,734629.064698,759628.407747,754552.769703,845945.923790
16384,1257509.017598,1235369.972871,1220865.221914,1235317.773908,1159897.525018,1032841.146307
512,874716.517797,867919.097551,863475.861697,865112.373694,885398.146914,963922.212340
256,778922.542836,750796.393039,753692.910174,768849.462191,787145.530936,849874.008128
1024,653482.190876,644720.926757,653664.807779,667656.022510,657242.356691,742649.971135
2048,1176177.739991,1162609.918164,1088565.001448,1137088.762354,1147497.403130,1166692.702489
8,869099.673547,868603.804413,890922.636634,888729.587881,885608.821082,998278.397375
128,899851.927017,903454.853444,904020.321447,913406.460586,919265.480792,970284.431004
8192,1332804.486939,1335557.695404,1245860.816223,1201502.859134,1214363.473491,1211621.618038
32768,2427739.999169,2429755.273603,2426487.803695,2434207.787100,2419419.352016,1903478.050140
