frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
64,91488.296803,91488.296803,91488.296803,91488.296803,91488.296803,91488.296803
4,142367.868886,142367.868886,142367.868886,142367.868886,142367.868886,142367.868886
32768,223569.314511,223569.314511,223569.314511,223569.314511,223569.314511,223569.314511
1024,218928.846288,218928.846288,218928.846288,218928.846288,218928.846288,218928.846288
16,145302.843503,145302.843503,145302.843503,145302.843503,145302.843503,145302.843503
2,271483.476619,271483.476619,271483.476619,271483.476619,271483.476619,271483.476619
512,260146.067931,260146.067931,260146.067931,260146.067931,260146.067931,260146.067931
2048,190712.820665,190712.820665,190712.820665,190712.820665,190712.820665,190712.820665
8192,134472.287881,134472.287881,134472.287881,134472.287881,134472.287881,134472.287881
128,283207.073725,283207.073725,283207.073725,283207.073725,283207.073725,283207.073725
256,206926.106067,201493.987394,201493.987394,201493.987394,201493.987394,201493.987394
65536,382023.920739,264764.776224,264764.776224,264764.776224,264764.776224,264764.776224
8,309936.389703,309936.389703,309936.389703,309936.389703,309936.389703,309936.389703
32,367215.294765,367215.294765,367215.294765,367215.294765,367215.294765,367215.294765
16384,493369.868051,364260.620504,364260.620504,364260.620504,364260.620504,364260.620504
4096,549340.502537,549340.502537,549340.502537,549340.502537,549340.502537,549340.502537
