frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
64,154909.911936,94274.000000,154909.911936,94274.000000,154909.911936,94274.000000,154909.911936,94274.000000,154909.911936,94274.000000,154909.911936,94274.000000
16,100273.748484,46423.000000,100273.748484,46423.000000,100273.748484,46423.000000,100273.748484,46423.000000,100273.748484,46423.000000,100273.748484,46423.000000
32768,182403.324986,84181.000000,182403.324986,84181.000000,182403.324986,84181.000000,182403.324986,84181.000000,182403.324986,84181.000000,182403.324986,84181.000000
256,167485.765774,90859.000000,167485.765774,90859.000000,167485.765774,90859.000000,167485.765774,90859.000000,167485.765774,90859.000000,167485.765774,90859.000000
4096,170239.557072,64333.000000,170239.557072,64333.000000,170239.557072,64333.000000,170239.557072,64333.000000,170239.557072,64333.000000,170239.557072,64333.000000
128,167563.411466,107109.000000,167563.411466,107109.000000,167563.411466,107109.000000,167563.411466,107109.000000,167563.411466,107109.000000,167563.411466,107109.000000
65536,164162.643147,86994.000000,164162.643147,86994.000000,164162.643147,86994.000000,164162.643147,86994.000000,164162.643147,86994.000000,164162.643147,86994.000000
16384,356065.669804,168000.000000,356065.669804,168000.000000,356065.669804,168000.000000,356065.669804,168000.000000,356065.669804,168000.000000,356065.669804,168000.000000
32,87415.351741,41445.000000,87415.351741,41445.000000,87415.351741,41445.000000,87415.351741,41445.000000,87415.351741,41445.000000,87415.351741,41445.000000
1024,216330.256973,128459.000000,216330.256973,128459.000000,216330.256973,128459.000000,216330.256973,128459.000000,216330.256973,128459.000000,216330.256973,128459.000000
2048,178595.077816,109090.000000,178595.077816,109090.000000,178595.077816,109090.000000,178595.077816,109090.000000,178595.077816,109090.000000,178595.077816,109090.000000
8,308868.855439,179712.000000,308868.855439,179712.000000,308868.855439,179712.000000,308868.855439,179712.000000,308868.855439,179712.000000,308868.855439,179712.000000
2,187025.793002,87376.000000,187025.793002,87376.000000,187025.793002,87376.000000,187025.793002,87376.000000,187025.793002,87376.000000,187025.793002,87376.000000
8192,279731.949396,116080.000000,279731.949396,116080.000000,279731.949396,116080.000000,279731.949396,116080.000000,279731.949396,116080.000000,279731.949396,116080.000000
512,632176.594066,288400.000000,632176.594066,288400.000000,632176.594066,288400.000000,632176.594066,288400.000000,632176.594066,288400.000000,632176.594066,288400.000000
4,387537.057454,288520.000000,387537.057454,288520.000000,387537.057454,288520.000000,387537.057454,288520.000000,387537.057454,288520.000000,387537.057454,288520.000000
