frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
16384,373409.659483,129291.000000,460223.553570,84073.000000,403972.059685,119774.000000,373090.265871,129291.000000,373409.659483,129291.000000,373409.616084,129291.000000
4,173815.083244,68314.000000,199767.593786,44523.000000,175612.452537,68314.000000,172819.303123,68314.000000,173815.083244,68314.000000,173815.083244,68314.000000
8,304575.481710,181867.000000,312887.545318,55605.000000,283195.238092,102178.000000,304566.538942,181867.000000,304575.481710,181867.000000,304575.481710,181867.000000
4096,245620.883900,80411.000000,238740.462413,54837.000000,243965.326631,66177.000000,245620.883900,80411.000000,245620.883900,80411.000000,245620.883900,80411.000000
16,311814.500275,217767.000000,325930.890949,79640.000000,306849.282451,92615.000000,311814.500275,217767.000000,311814.500275,217767.000000,311814.500275,217767.000000
256,323517.354768,261368.000000,285601.133195,77773.000000,272635.521769,80454.000000,281805.148982,104383.000000,323517.354768,261368.000000,276013.572025,104383.000000
512,333809.181426,204637.000000,340922.851836,66491.000000,347458.113598,95946.000000,321353.485271,173899.000000,333809.181426,204637.000000,333809.181426,204637.000000
2,520551.535227,265589.000000,559296.559576,117287.000000,539545.620257,184567.000000,520551.535227,265589.000000,520551.535227,265589.000000,520551.535227,265589.000000
2048,491218.732035,227895.000000,462763.156328,109765.000000,514841.909588,206864.000000,500039.097679,212733.000000,491218.732035,227895.000000,491218.732035,227895.000000
1024,440591.293312,265750.000000,480486.257713,67101.000000,479645.034485,130290.000000,426989.728908,191630.000000,440591.293312,265750.000000,440591.293312,265750.000000
64,501661.718873,255998.000000,492297.522408,114960.000000,471135.453271,154742.000000,476821.992615,181917.000000,501661.718873,255998.000000,501661.718873,255998.000000
32,477744.452966,264105.000000,577212.865404,101795.000000,504719.742630,153699.000000,463207.244063,258926.000000,477744.452966,264105.000000,477744.452966,264105.000000
8192,438073.212176,245047.000000,535176.680941,112966.000000,505534.941803,162563.000000,461942.417951,239232.000000,437146.782219,239232.000000,438073.212176,245047.000000
32768,1354412.827754,192648.000000,1324498.993285,178398.000000,1352497.222464,192648.000000,1354412.827754,192648.000000,1354412.827754,192648.000000,1354412.827754,192648.000000
128,608582.140745,284195.000000,722570.523125,130612.000000,609730.517740,198589.000000,608582.140745,284195.000000,608582.140745,284195.000000,608582.140745,284195.000000
65536,1165196.781118,221450.000000,1058684.419892,133539.000000,1122084.179152,196932.000000,1143317.735636,200524.000000,1165196.781118,221450.000000,1165196.781118,221450.000000
