frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
2,67759.769045,21430.000000,67759.382118,21430.000000,67759.769045,21430.000000,67759.769045,21430.000000,67759.769045,21430.000000,67759.769045,21430.000000
64,76763.781968,29978.000000,84227.437590,27854.000000,79322.592400,27854.000000,76763.781968,29978.000000,76763.781968,29978.000000,76763.781968,29978.000000
256,152844.970814,90082.000000,188670.075311,64044.000000,152844.970814,90082.000000,152844.970814,90082.000000,152844.970814,90082.000000,152844.970814,90082.000000
32,123816.651978,63086.000000,175348.916372,60029.000000,136076.094568,63086.000000,123816.651978,63086.000000,123816.651978,63086.000000,123816.651978,63086.000000
1024,258001.211329,165891.000000,680024.449941,116239.000000,258001.211329,165891.000000,258001.211329,165891.000000,258001.211329,165891.000000,258001.211329,165891.000000
65536,116529.183207,79096.000000,116867.621149,79096.000000,116529.183207,79096.000000,116529.183207,79096.000000,116529.183207,79096.000000,116529.183207,79096.000000
16,229954.151024,125741.000000,245094.567259,125741.000000,229954.151024,125741.000000,229954.151024,125741.000000,229954.151024,125741.000000,229954.151024,125741.000000
8192,298100.455087,147084.000000,301769.912332,147084.000000,298100.505073,147084.000000,298100.455087,147084.000000,298100.455087,147084.000000,298100.455087,147084.000000
512,213560.651507,117541.000000,213866.400884,117541.000000,213560.651507,117541.000000,213560.651507,117541.000000,213560.651507,117541.000000,213560.651507,117541.000000
128,238127.730779,163082.000000,238773.116299,163082.000000,235725.516029,163082.000000,238127.730779,163082.000000,238127.730779,163082.000000,238127.730779,163082.000000
4,278758.904801,223233.000000,751335.498787,162760.000000,543887.930152,139777.000000,278758.904801,223233.000000,278758.904801,223233.000000,278758.904801,223233.000000
16384,579265.870110,164389.000000,571971.598115,151456.000000,579265.870110,164389.000000,579265.870110,164389.000000,579265.870110,164389.000000,579265.870110,164389.000000
8,320216.530460,248082.000000,698371.790179,155469.000000,320216.530460,248082.000000,320216.530460,248082.000000,320216.530460,248082.000000,320216.530460,248082.000000
4096,671871.398140,301166.000000,658257.530230,208379.000000,671871.398140,301166.000000,671871.398140,301166.000000,671871.398140,301166.000000,671871.398140,301166.000000
32768,564256.247843,225340.000000,562776.374066,209374.000000,564779.745916,225340.000000,564256.247843,225340.000000,564256.247843,225340.000000,564256.247843,225340.000000
2048,341879.173762,260979.000000,567388.896545,159099.000000,341879.173762,260979.000000,341879.173762,260979.000000,341879.173762,260979.000000,341879.173762,260979.000000
