frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
8,96881.153792,38816.000000,96881.153792,38816.000000,96881.153792,38816.000000,96881.153792,38816.000000,96881.153792,38816.000000,96881.153792,38816.000000
1024,92913.313637,26442.000000,92913.313637,26442.000000,92913.313637,26442.000000,92913.313637,26442.000000,92913.313637,26442.000000,92913.313637,26442.000000
64,237019.616897,180888.000000,237019.616897,180888.000000,237019.616897,180888.000000,237019.616897,180888.000000,237019.616897,180888.000000,237019.616897,180888.000000
128,286230.389398,171699.000000,286230.389398,171699.000000,286230.389398,171699.000000,286230.389398,171699.000000,286230.389398,171699.000000,286230.389398,171699.000000
16,113853.610566,45319.000000,113853.610566,45319.000000,113853.610566,45319.000000,113853.610566,45319.000000,113853.610566,45319.000000,113853.610566,45319.000000
4096,145995.398986,52754.000000,145995.398986,52754.000000,145995.398986,52754.000000,145995.398986,52754.000000,145995.398986,52754.000000,145995.398986,52754.000000
2,351958.054659,228731.000000,351958.054659,228731.000000,351958.054659,228731.000000,351958.054659,228731.000000,351958.054659,228731.000000,351958.054659,228731.000000
32,193275.667061,107731.000000,193275.667061,107731.000000,193275.667061,107731.000000,193275.667061,107731.000000,193275.667061,107731.000000,193275.667061,107731.000000
512,231350.129386,178441.000000,231350.129386,178441.000000,231350.129386,178441.000000,231350.129386,178441.000000,231350.129386,178441.000000,231350.129386,178441.000000
16384,341331.329085,169918.000000,341331.329085,169918.000000,341331.329085,169918.000000,341331.329085,169918.000000,341331.329085,169918.000000,341331.329085,169918.000000
8192,219602.194354,101497.000000,219602.194354,101497.000000,219602.194354,101497.000000,219602.194354,101497.000000,219602.194354,101497.000000,219602.194354,101497.000000
32768,742527.642747,222722.000000,742527.642747,222722.000000,742527.642747,222722.000000,742527.642747,222722.000000,742527.642747,222722.000000,742527.642747,222722.000000
4,266224.733179,171175.000000,266224.733179,171175.000000,266224.733179,171175.000000,266224.733179,171175.000000,266224.733179,171175.000000,266224.733179,171175.000000
65536,650466.725101,176357.000000,650466.725101,176357.000000,650466.725101,176357.000000,650466.725101,176357.000000,650466.725101,176357.000000,650466.725101,176357.000000
2048,552762.910977,275457.000000,552762.910977,275457.000000,552762.910977,275457.000000,552762.910977,275457.000000,552762.910977,275457.000000,552762.910977,275457.000000
256,518726.546273,339192.000000,518726.546273,339192.000000,518726.546273,339192.000000,518726.546273,339192.000000,518726.546273,339192.000000,518726.546273,339192.000000
