frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,256127.555609,256127.555609,256127.555609,256127.555609,256127.555609,256127.555609
64,280075.569161,280075.569161,280075.569161,280075.569161,280075.569161,280075.569161
512,223280.803042,223280.803042,223280.803042,223280.803042,223280.803042,223280.803042
32768,374653.464161,341391.725538,341391.725538,341391.725538,341391.725538,341391.725538
32,325181.751784,325181.751784,325181.751784,325181.751784,325181.751784,325181.751784
2048,366988.010514,366193.671522,366193.671522,366193.671522,366988.010514,366193.671522
256,631459.672489,631459.672489,631459.672489,631459.672489,631459.672489,631459.672489
8,411995.543179,411995.543179,411995.543179,411995.543179,411995.543179,411995.543179
4,327135.150493,327135.150493,327135.150493,327135.150493,327135.150493,327135.150493
4096,397645.517080,419843.547008,443048.246486,443048.246486,443048.246486,443048.246486
1024,699553.283151,699553.283151,699553.283151,699553.283151,699553.283151,699553.283151
128,746460.328939,746460.328939,746460.328939,746460.328939,746460.328939,746460.328939
65536,1089500.603294,1089500.603294,1089500.603294,1089500.603294,1089500.603294,1089500.603294
8192,750203.331392,750203.331392,750203.331392,750203.331392,750203.331392,750203.331392
16,464426.080860,464426.080860,464426.080860,464426.080860,464426.080860,464426.080860
16384,1397459.522924,1397459.522924,1397459.522924,1397459.522924,1397459.522924,1397459.522924
