frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2,87370.329924,61289.000000,111961.812700,28683.000000,101342.490738,28683.000000,87370.329924,61289.000000,87370.329924,61289.000000,87370.329924,61289.000000
256,315747.515058,150968.000000,340165.626037,83968.000000,311792.170740,150080.000000,315748.189659,150968.000000,315747.515058,150968.000000,315747.515058,150968.000000
8192,359766.659484,97085.000000,330930.325295,53995.000000,334166.839468,71200.000000,359766.659484,97085.000000,359766.659484,97085.000000,359766.659484,97085.000000
4,248224.674851,94185.000000,276821.621854,57681.000000,293370.722607,77026.000000,247092.964020,94185.000000,248224.674851,94185.000000,248224.674851,94185.000000
128,207443.533032,152822.000000,245518.714818,59560.000000,233390.119392,70223.000000,205665.278557,86570.000000,207443.533032,152822.000000,207443.533032,152822.000000
2048,455599.527618,273229.000000,363083.873820,101859.000000,358646.385650,90450.000000,396549.802159,187121.000000,455599.527618,273229.000000,455599.527618,273229.000000
512,453875.095927,225587.000000,489597.168258,89481.000000,465330.334196,134681.000000,450537.972168,195195.000000,453875.095927,225587.000000,453875.095927,225587.000000
32,726862.205828,278204.000000,652488.387051,126815.000000,676499.904694,200115.000000,726862.205828,278204.000000,726862.205828,278204.000000,726862.205828,278204.000000
1024,580501.253409,282469.000000,682345.420554,117494.000000,623063.273614,133765.000000,566786.421053,200349.000000,580501.253409,282469.000000,580501.253409,282469.000000
64,572124.091078,252125.000000,567807.558669,104630.000000,539102.864763,172153.000000,569130.568938,245019.000000,572124.091078,252125.000000,572124.091078,252125.000000
4096,774048.091373,234684.000000,902302.752537,148336.000000,860757.991394,178929.000000,787063.435327,218102.000000,774048.091373,234684.000000,774048.091373,234684.000000
65536,679692.250193,133895.000000,631928.324190,103803.000000,660693.124430,120889.000000,667715.655559,120889.000000,669301.322648,133895.000000,679692.250193,133895.000000
16384,705838.245038,219805.000000,782734.226017,118843.000000,702253.381066,186143.000000,702400.235527,219805.000000,705838.245038,219805.000000,705838.245038,219805.000000
8,766092.769662,298211.000000,845391.338452,156940.000000,781244.490150,260729.000000,748372.247450,280819.000000,766092.769662,298211.000000,766092.769662,298211.000000
16,899844.222566,288237.000000,1111308.803084,171059.000000,1026572.070645,217558.000000,882985.639900,288237.000000,899844.222566,288237.000000,899844.222566,288237.000000
32768,623816.341868,222991.000000,772099.054281,89226.000000,639305.143867,174487.000000,623816.341868,222991.000000,623816.341868,222991.000000,623816.341868,222991.000000
