frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
128,452372.999702,457775.014723,455764.606658,522399.946479,468049.773863,483891.703382
512,799157.806051,777758.229841,763113.946954,766932.836900,819270.898327,819365.811604
4,418610.341353,405463.960165,407121.714847,436332.480317,428419.745077,482380.605780
32768,1355035.589615,1355438.325745,1352043.217673,1347747.021313,1335758.109229,1143995.871790
64,859669.745417,838244.573466,875627.314970,939110.230896,917406.765557,936283.688552
2,493392.264006,504642.414806,501966.837433,502812.516652,497475.924723,570672.831182
8,645369.137830,630165.276032,638075.267790,669194.704400,698973.342867,757044.488622
16,763667.057145,755285.553684,744382.448151,745025.891943,782824.574024,827639.613256
1024,723992.814399,703933.021260,726015.956524,750622.516825,845621.602302,845798.696255
4096,897285.323713,887077.156581,884301.421243,917198.616948,888306.308160,865760.670464
256,993133.316027,968212.958266,981931.682408,986214.611783,1000229.128066,1011712.152644
2048,842117.825709,827552.913311,829785.822052,826177.501220,834888.141191,916291.992037
32,1032527.686295,1016807.834393,1018097.166942,1038883.790214,1056895.012733,1117563.673580
16384,1270381.296851,1267241.394449,1259594.580007,1251824.317083,1256631.980557,1219314.031191
8192,1113906.066674,1117026.007589,1120775.286335,1142212.537983,1158202.703843,1165600.086356
65536,3086805.432972,3086805.432972,3086351.397628,3086351.397628,3086351.397628,2731250.444176
