frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
32768,72566.389961,33090.000000,74844.538939,33090.000000,72566.389961,33090.000000,72566.389961,33090.000000,72566.389961,33090.000000,72566.389961,33090.000000
8,96920.394020,77049.000000,96961.024273,77049.000000,96920.394020,77049.000000,96920.394020,77049.000000,96920.394020,77049.000000,96920.394020,77049.000000
2,44845.133682,16898.000000,47930.093282,16898.000000,44845.133682,16898.000000,44845.133682,16898.000000,44845.133682,16898.000000,44845.133682,16898.000000
1024,108254.493219,60384.000000,189135.301459,40261.000000,108254.493219,60384.000000,108254.493219,60384.000000,108254.493219,60384.000000,108254.493219,60384.000000
65536,100888.324657,50450.000000,108159.796537,47580.000000,100888.324657,50450.000000,100888.324657,50450.000000,100888.324657,50450.000000,100888.324657,50450.000000
256,135295.755089,91635.000000,199583.742840,42362.000000,135480.143272,91635.000000,135295.755089,91635.000000,135295.755089,91635.000000,135295.755089,91635.000000
16,175673.939169,128104.000000,431684.668925,106657.000000,175673.939169,128104.000000,175673.939169,128104.000000,175673.939169,128104.000000,175673.939169,128104.000000
4,137456.015339,72596.000000,314691.030381,56242.000000,137456.015339,72596.000000,137456.015339,72596.000000,137456.015339,72596.000000,137456.015339,72596.000000
4096,116610.243216,75806.000000,434972.748136,53262.000000,116610.243216,75806.000000,116610.243216,75806.000000,116610.243216,75806.000000,116610.243216,75806.000000
8192,200990.228944,135973.000000,340279.183061,79956.000000,309004.493485,79956.000000,200990.228944,135973.000000,200990.228944,135973.000000,200990.228944,135973.000000
2048,206787.081033,188805.000000,445339.327937,112952.000000,444892.673543,112952.000000,206787.081033,188805.000000,206787.081033,188805.000000,206787.081033,188805.000000
512,292944.745068,185375.000000,587008.445173,172806.000000,292944.745068,185375.000000,292944.745068,185375.000000,292944.745068,185375.000000,292944.745068,185375.000000
16384,376796.155134,220318.000000,709705.665843,166914.000000,495512.774147,195146.000000,376796.155134,220318.000000,376796.155134,220318.000000,376796.155134,220318.000000
32,231587.276302,170064.000000,522791.975605,165608.000000,231587.276302,170064.000000,231587.276302,170064.000000,231587.276302,170064.000000,231587.276302,170064.000000
64,291303.108010,275558.000000,1049335.009084,143490.000000,340628.619885,266724.000000,291303.108010,275558.000000,291303.108010,275558.000000,291303.108010,275558.000000
128,330103.824019,289726.000000,841298.341440,129218.000000,330103.824019,289726.000000,330103.824019,289726.000000,330103.824019,289726.000000,330103.824019,289726.000000
