frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
256,67570.621190,67570.621190,67570.621190,67570.621190,67570.621190,67570.621190
8192,104926.976522,104926.976522,104926.976522,104926.976522,104926.976522,104926.976522
32,76406.294603,76406.294603,76406.294603,76406.294603,76406.294603,76406.294603
8,87406.409353,87406.409353,87406.409353,87406.409353,87406.409353,87406.409353
512,86135.191176,86135.191176,86135.191176,86135.191176,86135.191176,86135.191176
64,110777.280207,110777.275021,110777.275021,110777.275021,110777.275021,110777.275021
32768,140232.753799,140232.753799,140232.753799,140232.753799,140232.753799,140232.753799
4096,92861.568617,92861.568617,92861.568617,92861.568617,92861.568617,92861.568617
2,99223.621064,99223.621064,99223.621064,99223.621064,99223.621064,99223.621064
1024,203629.198179,203629.198179,203624.703224,203624.703224,203624.703224,203624.703224
2048,302997.940046,302997.940046,302997.940046,302997.940046,302997.940046,302997.940046
16384,148577.946634,144272.504796,144272.504796,144272.504796,144272.504796,144272.504796
4,215576.939064,215576.939064,215576.939064,215576.939064,215576.939064,215576.939064
128,134629.276192,134629.276192,134629.276192,134629.276192,134629.276192,134629.276192
65536,572190.040794,572190.040794,572190.040794,572190.040794,572190.040794,572190.040794
16,333678.154005,333678.154005,333678.154005,333678.154005,333678.154005,333678.154005
