frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4,295649.929819,104112.000000,295649.929819,104112.000000,295649.929819,104112.000000,295649.929819,104112.000000,295649.929819,104112.000000,295649.929819,104112.000000
256,292722.041715,204504.000000,292722.041715,204504.000000,292722.041715,204504.000000,292722.041715,204504.000000,292722.041715,204504.000000,292722.041715,204504.000000
64,139474.161679,50851.000000,139474.161679,50851.000000,139474.161679,50851.000000,139474.161679,50851.000000,139474.161679,50851.000000,139474.161679,50851.000000
8192,221608.080351,89722.000000,221608.080351,89722.000000,221608.080351,89722.000000,221608.080351,89722.000000,221608.080351,89722.000000,221608.080351,89722.000000
32768,174122.730529,98859.000000,174122.730529,98859.000000,174122.730529,98859.000000,174122.730529,98859.000000,174122.730529,98859.000000,174122.730529,98859.000000
1024,176946.989760,56703.000000,176946.989760,56703.000000,176946.989760,56703.000000,176946.989760,56703.000000,176946.989760,56703.000000,176946.989760,56703.000000
65536,210440.181598,46832.000000,210440.181598,46832.000000,210440.181598,46832.000000,210440.181598,46832.000000,210440.181598,46832.000000,210440.181598,46832.000000
2,155600.908073,35243.000000,155600.908073,35243.000000,155600.908073,35243.000000,155600.908073,35243.000000,155600.908073,35243.000000,155600.908073,35243.000000
128,220769.569719,46441.000000,220769.569719,46441.000000,220769.569719,46441.000000,220769.569719,46441.000000,220769.569719,46441.000000,220769.569719,46441.000000
4096,183116.763875,101499.000000,183116.763875,101499.000000,183116.763875,101499.000000,183116.763875,101499.000000,183116.763875,101499.000000,183116.763875,101499.000000
32,254032.445501,116439.000000,254032.445501,116439.000000,254032.445501,116439.000000,254032.445501,116439.000000,254032.445501,116439.000000,254032.445501,116439.000000
8,360370.391740,162559.000000,360370.391740,162559.000000,360370.391740,162559.000000,360370.391740,162559.000000,360370.391740,162559.000000,360370.391740,162559.000000
2048,384757.495343,217264.000000,384757.495343,217264.000000,384757.495343,217264.000000,384757.495343,217264.000000,384757.495343,217264.000000,384757.495343,217264.000000
16384,476407.573740,215246.000000,476407.573740,215246.000000,476407.573740,215246.000000,476407.573740,215246.000000,476407.573740,215246.000000,476407.573740,215246.000000
16,374190.752526,249590.000000,374190.752526,249590.000000,374190.752526,249590.000000,374190.752526,249590.000000,374190.752526,249590.000000,374190.752526,249590.000000
512,423794.762752,287970.000000,423794.762752,287970.000000,423794.762752,287970.000000,423794.762752,287970.000000,423794.762752,287970.000000,423794.762752,287970.000000
