frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4,206319.906592,24625.000000,205546.447016,40504.000000,213585.536640,37362.000000,210594.973551,24625.000000,206170.396808,24625.000000,206319.906592,24625.000000
32,346786.629223,24861.000000,347491.952442,96553.000000,335060.485263,96553.000000,337550.916644,76368.000000,338584.100821,34794.000000,346786.629223,24861.000000
2,441038.335446,115840.000000,417569.323575,83751.000000,436045.007749,115840.000000,429486.931877,57494.000000,427792.748090,101493.000000,441038.335446,115840.000000
128,958651.448209,75025.000000,865039.537640,80759.000000,908797.936484,105017.000000,933759.136035,67439.000000,964041.743607,75025.000000,976039.176114,75025.000000
8,474994.854257,64428.000000,442841.035238,60350.000000,450264.882111,64780.000000,451055.865184,64780.000000,475389.784236,64428.000000,474994.854257,64428.000000
64,874533.712412,76061.000000,847773.259288,195311.000000,819096.158567,146753.000000,816141.468710,107206.000000,836199.990558,76061.000000,874533.712412,76061.000000
1024,1161965.197291,218632.000000,1100706.688131,97781.000000,1104675.511534,150899.000000,1161965.197291,218632.000000,1161965.197291,218632.000000,1161965.197291,218632.000000
16,820796.600825,99677.000000,736036.828769,117694.000000,743445.284474,133782.000000,748347.823579,94928.000000,770077.666349,85303.000000,820796.600825,99677.000000
256,787222.913458,107657.000000,740429.659837,125833.000000,726615.046752,114169.000000,717344.084660,105851.000000,738495.089098,107657.000000,808709.731305,107657.000000
32768,1437929.267957,255669.000000,1678611.059878,91869.000000,1679574.288701,91869.000000,1655157.346354,91869.000000,1511211.774380,129632.000000,1437929.267957,255669.000000
8192,1040703.616089,237288.000000,994307.286636,34407.000000,984613.831852,49525.000000,1059498.708248,66786.000000,1062596.732013,110250.000000,1045711.700195,212386.000000
512,1120128.553356,232905.000000,1033966.410677,83209.000000,1025185.163135,97337.000000,1060621.891957,111125.000000,1105466.373323,140797.000000,1120128.553356,232905.000000
16384,1399831.106868,217669.000000,1533331.947926,155689.000000,1533302.305806,155689.000000,1533302.305806,155689.000000,1480133.325006,180486.000000,1399831.106868,217669.000000
65536,1385085.690285,236769.000000,1278123.396421,150928.000000,1278123.396421,150928.000000,1298580.711519,185078.000000,1385085.690285,236769.000000,1385085.690285,236769.000000
4096,1225208.851350,165222.000000,1259893.576916,86322.000000,1224127.666223,147757.000000,1230175.681830,147757.000000,1228361.252103,165222.000000,1225208.851350,165222.000000
2048,969232.028818,84476.000000,936293.159132,115779.000000,885635.347751,115887.000000,907677.605718,118041.000000,918708.017688,134562.000000,969232.028818,84476.000000
