frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16384,146097.790065,148061.067425,148061.067425,148061.067425,148061.067425,148061.067425
512,121829.533788,121829.533788,121829.533788,121829.533788,121829.533788,121829.533788
1024,283281.846120,283281.846120,283281.846120,283281.846120,283281.846120,283281.846120
256,292192.579760,292192.579760,292192.579760,292192.579760,292192.579760,292192.579760
16,336872.944665,336882.454171,336872.672712,336872.672712,336872.944665,336872.672712
8,422740.110732,422740.110732,422740.110732,422740.110732,422740.110732,422740.110732
65536,269480.576476,269480.576476,269480.576476,269480.576476,269480.576476,269480.576476
32,428994.269237,428994.269237,428994.269237,428994.269237,428994.269237,428994.269237
64,263237.489234,263237.489234,263237.489234,263237.489234,263237.489234,263237.489234
32768,359540.314837,359540.314837,359540.314837,359540.314837,359540.314837,359540.314837
128,319079.791149,319079.791149,319079.791149,319079.791149,319079.791149,319079.791149
4,341924.297632,341924.297632,341924.297632,341924.297632,341924.297632,341924.297632
8192,460242.552414,460242.552414,460242.552414,460242.552414,460242.552414,460242.552414
2,451529.863166,451529.863166,451529.863166,451529.863166,451529.863166,451529.863166
2048,698194.283347,698194.283347,698194.283347,698194.283347,698194.283347,698194.283347
4096,942768.269685,948357.836118,948357.836118,948357.836118,948357.836118,948357.836118
