arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
30.00,16.77,64.00,1.50,98.50,400
30.00,16.77,64.00,3.50,96.50,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,5.75,94.25,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,3.50,96.50,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,1.00,99.00,400
30.00,16.77,64.00,3.50,96.50,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,15.75,84.25,400
30.00,16.77,64.00,8.00,92.00,400
30.00,16.77,64.00,33.00,67.00,400
30.00,16.77,64.00,7.25,92.75,400
30.00,16.77,64.00,10.75,89.25,400
30.00,16.77,64.00,15.50,84.50,400
30.00,16.77,64.00,6.25,93.75,400
30.00,16.77,64.00,6.00,94.00,400
30.00,16.77,64.00,7.75,92.25,400
30.00,16.77,64.00,9.50,90.50,400
30.00,16.77,64.00,4.25,95.75,400
30.00,16.77,64.00,5.75,94.25,400
30.00,16.77,64.00,17.50,82.50,400
30.00,16.77,64.00,21.50,78.50,400
30.00,16.77,64.00,17.75,82.25,400
30.00,16.77,64.00,19.75,80.25,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,3.25,96.75,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,3.75,96.25,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,0.75,99.25,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,3.25,96.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,0.75,99.25,400
30.00,16.77,64.00,4.25,95.75,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,3.25,96.75,400
30.00,16.77,64.00,3.50,96.50,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,1.50,98.50,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,26.00,74.00,400
30.00,16.77,64.00,31.00,69.00,400
30.00,16.77,64.00,16.50,83.50,400
30.00,16.77,64.00,22.00,78.00,400
30.00,16.77,64.00,35.00,65.00,400
30.00,16.77,64.00,13.00,87.00,400
30.00,16.77,64.00,9.00,91.00,400
30.00,16.77,64.00,8.50,91.50,400
30.00,16.77,64.00,36.75,63.25,400
30.00,16.77,64.00,18.00,82.00,400
30.00,16.77,64.00,11.25,88.75,400
30.00,16.77,64.00,31.25,68.75,400
30.00,16.77,64.00,24.25,75.75,400
30.00,16.77,64.00,30.00,70.00,400
30.00,16.77,64.00,15.50,84.50,400
30.00,16.77,64.00,26.00,74.00,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,1.50,98.50,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,3.25,96.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,3.25,96.75,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,3.75,96.25,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,0.75,99.25,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,3.25,96.75,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,1.00,99.00,400
30.00,16.77,64.00,2.75,97.25,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,1.25,98.75,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,1.00,99.00,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,1.50,98.50,400
30.00,16.77,64.00,1.75,98.25,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,3.00,97.00,400
30.00,16.77,64.00,2.25,97.75,400
30.00,16.77,64.00,2.50,97.50,400
30.00,16.77,64.00,1.50,98.50,400
30.00,16.77,64.00,2.00,98.00,400
30.00,16.77,64.00,3.50,96.50,400
30.00,16.77,64.00,28.00,72.00,400
30.00,16.77,64.00,72.25,27.75,400
30.00,16.77,64.00,27.50,72.50,400
30.00,16.77,64.00,24.75,75.25,400
