arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,70827049.116314
40,15.300000,32768,101840368.768223
40,19.700000,4096,163808302.463796
40,32.300000,512,291686425.802077
40,90.000000,18,438712593.372581
40,90.000000,27,423957869.690186
40,90.000000,36,408789377.420254
