arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,13.000000,262144,74240470.966908
38,15.300000,32768,112167372.205210
38,19.700000,4096,168826214.756363
38,32.300000,512,299611337.655613
38,90.000000,18,447900321.457402
38,90.000000,27,431153631.579977
38,90.000000,36,410439666.060560
