arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,13.000000,262144,90463363.843087
34,15.300000,32768,121147771.112330
34,19.700000,4096,180418339.415910
34,32.300000,512,318771918.924973
34,90.000000,18,464889987.515148
34,90.000000,27,445988237.700965
34,90.000000,36,428161105.784431
