arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,135081936.549946
20,15.300000,32768,171003762.978320
20,19.700000,4096,235449070.798832
20,32.300000,512,372087676.417197
20,90.000000,18,519630665.472181
20,90.000000,27,502547044.924106
20,90.000000,36,479843846.626333
