arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,113151445.997101
26,15.300000,32768,151090534.857135
26,19.700000,4096,211592000.294716
26,32.300000,512,354879318.367859
26,90.000000,18,494656628.034579
26,90.000000,27,479325883.609489
26,90.000000,36,459158159.727829
