arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,13.000000,262144,75918660.528023
38,15.300000,32768,109430305.330261
38,19.700000,4096,166751048.528664
38,32.300000,512,302118502.384400
38,90.000000,18,446065332.681141
38,90.000000,27,428527085.484186
38,90.000000,36,412476803.187331
