arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,13.000000,262144,97686210.177395
30,15.300000,32768,132867499.448451
30,19.700000,4096,197272794.490150
30,32.300000,512,336377360.388922
30,90.000000,18,480472286.804556
30,90.000000,27,462429083.940492
30,90.000000,36,445670163.706245
