arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,72467802.706794
40,15.300000,32768,98703854.790458
40,19.700000,4096,162227918.024376
40,32.300000,512,294847905.564653
40,90.000000,18,440542531.615696
40,90.000000,27,424213772.774334
40,90.000000,36,405989907.025252
