arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,13.000000,262144,128209123.965757
22,15.300000,32768,161369498.248698
22,19.700000,4096,225959876.170790
22,32.300000,512,367893272.735486
22,90.000000,18,511207403.889426
22,90.000000,27,493765868.375284
22,90.000000,36,474194681.546631
