arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,13.000000,262144,128607081.847503
22,15.300000,32768,162929221.507693
22,19.700000,4096,228886816.870255
22,32.300000,512,368814469.873754
22,90.000000,18,511162016.401706
22,90.000000,27,493762147.922409
22,90.000000,36,471027592.884995
