arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,134209751.973092
20,15.300000,32768,172940998.876435
20,19.700000,4096,233627405.471648
20,32.300000,512,372143884.049031
20,90.000000,18,519128998.565308
20,90.000000,27,501909777.716098
20,90.000000,36,479282182.085220
