arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,112025962.541133
26,15.300000,32768,151864827.429911
26,19.700000,4096,216775986.353741
26,32.300000,512,355037527.147285
26,90.000000,18,495853374.093698
26,90.000000,27,478922034.411703
26,90.000000,36,460903759.574984
