arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,134250392.438100
20,15.300000,32768,171137045.649452
20,19.700000,4096,234857592.071446
20,32.300000,512,376394830.559026
20,90.000000,18,519559950.263247
20,90.000000,27,501503725.311609
20,90.000000,36,480863835.166255
