arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,13.000000,262144,88282186.669008
34,15.300000,32768,119774650.738682
34,19.700000,4096,181993898.403329
34,32.300000,512,321351621.231136
34,90.000000,18,462833591.063650
34,90.000000,27,445545227.197704
34,90.000000,36,427421969.076001
