arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,13.000000,262144,89329867.047285
34,15.300000,32768,119597244.432225
34,19.700000,4096,183790994.079105
34,32.300000,512,321880983.209306
34,90.000000,18,464901646.956625
34,90.000000,27,444372334.676665
34,90.000000,36,428565179.189876
