arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,13.000000,262144,103723413.978351
28,15.300000,32768,140113554.242255
28,19.700000,4096,208242250.149798
28,32.300000,512,347539327.866273
28,90.000000,18,484791714.375867
28,90.000000,27,470293407.450289
28,90.000000,36,450693516.038816
