arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,13.000000,262144,120014495.723079
24,15.300000,32768,159236949.307158
24,19.700000,4096,220077935.183678
24,32.300000,512,362497234.122038
24,90.000000,18,503436230.029860
24,90.000000,27,484631561.270852
24,90.000000,36,467034930.140734
