arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,13.000000,262144,103504437.754951
28,15.300000,32768,144687266.944530
28,19.700000,4096,205793854.814370
28,32.300000,512,348131057.032818
28,90.000000,18,487452246.016324
28,90.000000,27,468946290.276684
28,90.000000,36,446334730.285397
