arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,13.000000,262144,105578972.578250
28,15.300000,32768,145717667.089427
28,19.700000,4096,209913069.345106
28,32.300000,512,347679540.016733
28,90.000000,18,486566867.426171
28,90.000000,27,468696714.276196
28,90.000000,36,449103101.823371
