arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,133657613.108626
20,15.300000,32768,170070799.963306
20,19.700000,4096,234764539.496967
20,32.300000,512,375986890.789646
20,90.000000,18,520690748.170173
20,90.000000,27,499138823.335893
20,90.000000,36,482342831.065116
