arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,13.000000,262144,97021808.406080
32,15.300000,32768,128091276.490855
32,19.700000,4096,191244401.670823
32,32.300000,512,329401835.574093
32,90.000000,18,470970906.325522
32,90.000000,27,455694731.314470
32,90.000000,36,434900885.971465
