arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,73608809.117523
40,15.300000,32768,100484989.114256
40,19.700000,4096,161750792.268206
40,32.300000,512,297537045.733831
40,90.000000,18,439983075.401389
40,90.000000,27,423982040.749465
40,90.000000,36,404157805.993321
