arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,13.000000,262144,74804698.765314
38,15.300000,32768,106107934.883878
38,19.700000,4096,167563387.032075
38,32.300000,512,304633487.926110
38,90.000000,18,448380857.256028
38,90.000000,27,431092438.661272
38,90.000000,36,414385089.877268
