arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
36,13.000000,262144,78178731.856534
36,15.300000,32768,115741862.466962
36,19.700000,4096,175914331.894670
36,32.300000,512,310915160.314685
36,90.000000,18,456552781.308990
36,90.000000,27,438153848.827235
36,90.000000,36,422596308.363086
