arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,13.000000,262144,74921594.855567
38,15.300000,32768,106524183.797625
38,19.700000,4096,173163012.488563
38,32.300000,512,301271721.067137
38,90.000000,18,448841721.437274
38,90.000000,27,430965000.462884
38,90.000000,36,411116947.116118
