arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,13.000000,262144,128655598.085953
22,15.300000,32768,161296138.208933
22,19.700000,4096,227616394.095686
22,32.300000,512,368620497.755990
22,90.000000,18,510619338.225888
22,90.000000,27,495160012.301627
22,90.000000,36,472500291.593106
