arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,111109186.716337
26,15.300000,32768,151362104.985332
26,19.700000,4096,212656149.307640
26,32.300000,512,353055806.924666
26,90.000000,18,494932069.466567
26,90.000000,27,478483146.554293
26,90.000000,36,458868119.304920
