arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,13.000000,262144,98153189.245923
32,15.300000,32768,125097558.893215
32,19.700000,4096,189736626.663210
32,32.300000,512,330058299.038880
32,90.000000,18,472267522.078797
32,90.000000,27,454673252.045165
32,90.000000,36,437340964.965430
