arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,13.000000,262144,123175121.445446
24,15.300000,32768,157617486.558315
24,19.700000,4096,220640765.402775
24,32.300000,512,362426830.263033
24,90.000000,18,503978537.168260
24,90.000000,27,486990901.619321
24,90.000000,36,468475262.192608
