arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,13.000000,262144,96185095.504854
30,15.300000,32768,134164937.456347
30,19.700000,4096,198901129.491397
30,32.300000,512,340464271.890527
30,90.000000,18,478185572.483264
30,90.000000,27,463775220.050733
30,90.000000,36,444318380.527710
