arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,13.000000,262144,129885673.114622
22,15.300000,32768,164705167.922237
22,19.700000,4096,227307412.938515
22,32.300000,512,367170721.840661
22,90.000000,18,510745401.161662
22,90.000000,27,494931806.804410
22,90.000000,36,474873887.377807
