arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,112208078.706961
26,15.300000,32768,151248494.455225
26,19.700000,4096,217051221.841624
26,32.300000,512,353144677.606467
26,90.000000,18,495869530.740668
26,90.000000,27,477458333.047750
26,90.000000,36,459244104.554301
