arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,13.000000,262144,97330887.651238
30,15.300000,32768,132100707.011798
30,19.700000,4096,200892349.784101
30,32.300000,512,339936040.894110
30,90.000000,18,479524837.912943
30,90.000000,27,462945634.044782
30,90.000000,36,443489392.473450
