arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,13.000000,262144,120760357.253036
24,15.300000,32768,157160260.527122
24,19.700000,4096,214869398.532734
24,32.300000,512,356942563.563633
24,90.000000,18,502263213.433421
24,90.000000,27,486666628.157022
24,90.000000,36,467641552.749922
