arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,13.000000,262144,95435252.062307
32,15.300000,32768,129358554.633224
32,19.700000,4096,190955273.525556
32,32.300000,512,326897661.101206
32,90.000000,18,471052243.768656
32,90.000000,27,452532836.135228
32,90.000000,36,435613272.638699
