arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
36,13.000000,262144,80225243.940767
36,15.300000,32768,116883696.669565
36,19.700000,4096,174415160.915225
36,32.300000,512,308487602.970784
36,90.000000,18,455193561.749499
36,90.000000,27,439631172.845405
36,90.000000,36,420171368.065607
