arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,13.000000,262144,103875629.162983
28,15.300000,32768,140830625.849326
28,19.700000,4096,211006075.780849
28,32.300000,512,345403770.740569
28,90.000000,18,489129909.583022
28,90.000000,27,470785461.642360
28,90.000000,36,453442461.540288
