arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,13.000000,262144,85169286.503844
34,15.300000,32768,122050342.269748
34,19.700000,4096,185625844.813484
34,32.300000,512,318483204.048065
34,90.000000,18,463001922.091446
34,90.000000,27,444259140.123019
34,90.000000,36,427888751.419646
