arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,69351575.339409
40,15.300000,32768,103207276.672042
40,19.700000,4096,161758922.613658
40,32.300000,512,294289264.682277
40,90.000000,18,441110145.948515
40,90.000000,27,421364514.197163
40,90.000000,36,405693851.323026
