arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,69409125.902925
40,15.300000,32768,103854473.092196
40,19.700000,4096,161817975.087004
40,32.300000,512,292466888.319785
40,90.000000,18,439435672.185283
40,90.000000,27,427986746.622090
40,90.000000,36,406973357.104400
