arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,13.000000,262144,127026243.085366
22,15.300000,32768,163277713.720006
22,19.700000,4096,227056054.856012
22,32.300000,512,368129697.828699
22,90.000000,18,511533977.885531
22,90.000000,27,496012872.678793
22,90.000000,36,473884917.405678
