arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,136850266.689610
20,15.300000,32768,168237386.913967
20,19.700000,4096,233633916.826979
20,32.300000,512,377268425.065935
20,90.000000,18,520838191.156366
20,90.000000,27,500238219.418325
20,90.000000,36,481855525.927622
