arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,13.000000,262144,93108942.653889
32,15.300000,32768,125597406.136511
32,19.700000,4096,190061492.859747
32,32.300000,512,331013086.282399
32,90.000000,18,472514435.840535
32,90.000000,27,454232124.880775
32,90.000000,36,438408951.737129
