arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,13.000000,262144,99949800.935953
30,15.300000,32768,132599241.664799
30,19.700000,4096,204259734.334584
30,32.300000,512,334464388.645968
30,90.000000,18,479960227.741891
30,90.000000,27,461410254.797551
30,90.000000,36,442779228.691295
