arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,114401038.382085
26,15.300000,32768,152395885.437755
26,19.700000,4096,212266342.711989
26,32.300000,512,353717807.517352
26,90.000000,18,494179378.253287
26,90.000000,27,478497843.337177
26,90.000000,36,456071930.526059
