arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,13.000000,262144,105388480.559276
28,15.300000,32768,141404681.203533
28,19.700000,4096,209220406.843393
28,32.300000,512,347376154.402273
28,90.000000,18,488116011.329379
28,90.000000,27,470337520.654794
28,90.000000,36,450944263.000502
