arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,115381017.984069
26,15.300000,32768,151441668.045701
26,19.700000,4096,213619356.912608
26,32.300000,512,353258192.693031
26,90.000000,18,495717935.300773
26,90.000000,27,476152169.789980
26,90.000000,36,456384168.067442
